5.R String Id,5.2 String Id
textMiscSysDispDontConnectAc,*** NO EQUIVALENT IN 5.2 ***
textMiscPtfMountDontConnectAc,*** NO EQUIVALENT IN 5.2 ***
textDataLabelPasVolRemaining,*** NO EQUIVALENT IN 5.2 ***
textEmptyFormatPasEmptyData,*** NO EQUIVALENT IN 5.2 ***
textDataUnitsPasVolRemaining,*** NO EQUIVALENT IN 5.2 ***
textButtonCfgMainAutoProc,*** NO EQUIVALENT IN 5.2 ***
textMiscCfgMachCatNumDigits,*** NO EQUIVALENT IN 5.2 ***
textMiscClampSampleBag,*** NO EQUIVALENT IN 5.2 ***
textKeypadUnitsFlow,*** NO EQUIVALENT IN 5.2 ***
textDataUnitsPredFlowRate,*** NO EQUIVALENT IN 5.2 ***
textEmptyFormatPredPrevTimeInitAlt,*** NO EQUIVALENT IN 5.2 ***
textEmptyFormatPredPrevTimeLabelInitAlt,*** NO EQUIVALENT IN 5.2 ***
textEmptyFormatPredCurrTimeInitAlt,*** NO EQUIVALENT IN 5.2 ***
textEmptyFormatPredCurrTimeLabelInitAlt,*** NO EQUIVALENT IN 5.2 ***
textEmptyFormatPredNextTimeInitAlt,*** NO EQUIVALENT IN 5.2 ***
textEmptyFormatPredNextTimeLabelInitAlt,*** NO EQUIVALENT IN 5.2 ***
textEmptyFormatPredPrevFlowRateInit,*** NO EQUIVALENT IN 5.2 ***
textEmptyFormatPredPrevFlowRateLabelInit,*** NO EQUIVALENT IN 5.2 ***
textEmptyFormatPredCurrFlowRateInit,*** NO EQUIVALENT IN 5.2 ***
textEmptyFormatPredCurrFlowRateLabelInit,*** NO EQUIVALENT IN 5.2 ***
textEmptyFormatPredNextFlowRateInit,*** NO EQUIVALENT IN 5.2 ***
textEmptyFormatPredNextFlowRateLabelInit,*** NO EQUIVALENT IN 5.2 ***
textMiscPredConfMsg,*** NO EQUIVALENT IN 5.2 ***
textMiscPredConfDataLabel,*** NO EQUIVALENT IN 5.2 ***
textDataLabelPredConfPltVol,*** NO EQUIVALENT IN 5.2 ***
textDataLabelPredConfPltYield,*** NO EQUIVALENT IN 5.2 ***
textDataLabelPredConfRbcVol,*** NO EQUIVALENT IN 5.2 ***
textDataLabelPredConfPlasVol,*** NO EQUIVALENT IN 5.2 ***
textDataLabelPredConfFlow,*** NO EQUIVALENT IN 5.2 ***
textDataLabelPredConfAcRequired,*** NO EQUIVALENT IN 5.2 ***
textDataLabelPredConfDuration,*** NO EQUIVALENT IN 5.2 ***
textDataLabelPredConfTbvProcessed,*** NO EQUIVALENT IN 5.2 ***
textEmptyFormatPredConfirmPltVolData,*** NO EQUIVALENT IN 5.2 ***
textEmptyFormatPredConfirmPltYieldData,*** NO EQUIVALENT IN 5.2 ***
textEmptyFormatPredConfirmRbcVolData,*** NO EQUIVALENT IN 5.2 ***
textEmptyFormatPredConfirmPlasVolData,*** NO EQUIVALENT IN 5.2 ***
textEmptyFormatPredConfirmFlowData,*** NO EQUIVALENT IN 5.2 ***
textEmptyFormatPredConfirmAcData,*** NO EQUIVALENT IN 5.2 ***
textEmptyFormatPredConfirmTimeData,*** NO EQUIVALENT IN 5.2 ***
textEmptyFormatPredConfirmTbvProcessedData,*** NO EQUIVALENT IN 5.2 ***
textDataUnitsPredConfPltVol,*** NO EQUIVALENT IN 5.2 ***
textDataUnitsPredConfPltYieldX10,*** NO EQUIVALENT IN 5.2 ***
textDataUnitsPredConfPltYieldExp,*** NO EQUIVALENT IN 5.2 ***
textDataUnitsPredConfRbcVol,*** NO EQUIVALENT IN 5.2 ***
textDataUnitsPredConfPlasVol,*** NO EQUIVALENT IN 5.2 ***
textDataUnitsPredConfFlow,*** NO EQUIVALENT IN 5.2 ***
textDataUnitsPredConfAcRequired,*** NO EQUIVALENT IN 5.2 ***
textDataUnitsPredConfDuration,*** NO EQUIVALENT IN 5.2 ***
textDataUnitsPredConfTbvProcessed,*** NO EQUIVALENT IN 5.2 ***
textMiscCfgPlt1Indicator,*** NO EQUIVALENT IN 5.2 ***
textMiscCfgPlt2Indicator,*** NO EQUIVALENT IN 5.2 ***
textMiscCfgPlt3Indicator,*** NO EQUIVALENT IN 5.2 ***
textMiscCfgPlt4Indicator,*** NO EQUIVALENT IN 5.2 ***
textMiscCfgPlt5Indicator,*** NO EQUIVALENT IN 5.2 ***
textMiscCfgPlt6Indicator,*** NO EQUIVALENT IN 5.2 ***
textMiscCfgRbc1Indicator,*** NO EQUIVALENT IN 5.2 ***
textMiscCfgRbc2Indicator,*** NO EQUIVALENT IN 5.2 ***
textMiscCfgRbc3Indicator,*** NO EQUIVALENT IN 5.2 ***
textListboxItemCfgRbcProc1,*** NO EQUIVALENT IN 5.2 ***
textListboxItemCfgRbcProc2,*** NO EQUIVALENT IN 5.2 ***
textListboxItemCfgRbcProc3,*** NO EQUIVALENT IN 5.2 ***
textButtonCfgMainRepFluid,*** NO EQUIVALENT IN 5.2 ***
textMiscInstructionDonConnCloseSealOpen,*** NO EQUIVALENT IN 5.2 ***
textMiscInstructionDonConnClose,*** NO EQUIVALENT IN 5.2 ***
textMiscInstructionDonConnCloseOpen,*** NO EQUIVALENT IN 5.2 ***
textButtonAbortProcExit,*** NO EQUIVALENT IN 5.2 ***
textButtonAbortProcDontExit,*** NO EQUIVALENT IN 5.2 ***
textButtonAbortRinsebackExit,*** NO EQUIVALENT IN 5.2 ***
textButtonAbortRinsebackDontExit,*** NO EQUIVALENT IN 5.2 ***
textButtonAbortSpilloverExit,*** NO EQUIVALENT IN 5.2 ***
textButtonAbortSpilloverDontExit,*** NO EQUIVALENT IN 5.2 ***
textButtonAbortAirInPlasmaLineExit,*** NO EQUIVALENT IN 5.2 ***
textButtonAbortAirInPlasmaLineDontExit,*** NO EQUIVALENT IN 5.2 ***
textButtonAbortAasExit,*** NO EQUIVALENT IN 5.2 ***
textButtonAbortAasDontExit,*** NO EQUIVALENT IN 5.2 ***
textButtonAbortRasExit,*** NO EQUIVALENT IN 5.2 ***
textButtonAbortPasExit,*** NO EQUIVALENT IN 5.2 ***
textAbortBodyAas,*** NO EQUIVALENT IN 5.2 ***
textAbortBodyRas,*** NO EQUIVALENT IN 5.2 ***
textAbortBodyPas,*** NO EQUIVALENT IN 5.2 ***
textAbortBodyRasOrPas,*** NO EQUIVALENT IN 5.2 ***
textAbortBodyRinseback,*** NO EQUIVALENT IN 5.2 ***
textAbortBodySpillover,*** NO EQUIVALENT IN 5.2 ***
textAbortBodyAirInPlasmaLine,*** NO EQUIVALENT IN 5.2 ***
textAbortBodyProc,*** NO EQUIVALENT IN 5.2 ***
textMiscLabelRs1Dlog,*** NO EQUIVALENT IN 5.2 ***
textDataLabelRs1AasStartTime,*** NO EQUIVALENT IN 5.2 ***
textDataLabelRs1AvgInletFlowAlt,*** NO EQUIVALENT IN 5.2 ***
textEmptyFormatRs1DatAasStartTime,*** NO EQUIVALENT IN 5.2 ***
textEmptyFormatRs1DatAvgInletFlowAlt,*** NO EQUIVALENT IN 5.2 ***
textDataUnitsRs1TimePm,*** NO EQUIVALENT IN 5.2 ***
textDataUnitsRs1TimeAasAm,*** NO EQUIVALENT IN 5.2 ***
textDataUnitsRs1TimeAasPm,*** NO EQUIVALENT IN 5.2 ***
textDataUnitsRs1AvgInletFlowAlt,*** NO EQUIVALENT IN 5.2 ***
textDataLabelRs1PostHgb,*** NO EQUIVALENT IN 5.2 ***
textDataLabelRs1PrbcResidualLoss,*** NO EQUIVALENT IN 5.2 ***
textDataLabelRs1PlasRedidualLoss,*** NO EQUIVALENT IN 5.2 ***
textDataLabelRs1SalineRinseback,*** NO EQUIVALENT IN 5.2 ***
textDataLabelRs1PlasmaRinseback,*** NO EQUIVALENT IN 5.2 ***
textEmptyFormatRs1DatPrbcResidualLoss,*** NO EQUIVALENT IN 5.2 ***
textEmptyFormatRs1DatPlasResidualLoss,*** NO EQUIVALENT IN 5.2 ***
textDataDatRs1RinsebackIncomplete,*** NO EQUIVALENT IN 5.2 ***
textDataDatRs1RinsebackComplete,*** NO EQUIVALENT IN 5.2 ***
textDataUnitsRs1GPerDl,*** NO EQUIVALENT IN 5.2 ***
textDataUnitsRs1PrbcResidualLoss,*** NO EQUIVALENT IN 5.2 ***
textDataUnitsRs1PlasResidualLoss,*** NO EQUIVALENT IN 5.2 ***
textDataLabelRs2Rbc2Ac,*** NO EQUIVALENT IN 5.2 ***
textButtonGiantDonorInfoHemoglobin,*** NO EQUIVALENT IN 5.2 ***
textMiscUnitsDonorInfoHemoglobin,*** NO EQUIVALENT IN 5.2 ***
textKeypadUnitsHemoglobin,*** NO EQUIVALENT IN 5.2 ***
textMiscPasConnectMaxBagVol,*** NO EQUIVALENT IN 5.2 ***
textMiscPasConnectMinBagVol,*** NO EQUIVALENT IN 5.2 ***
textMiscCfgSplitRangeBottomLabel,*** NO EQUIVALENT IN 5.2 ***
textMiscCfgSplitRangeBottomMin,*** NO EQUIVALENT IN 5.2 ***
textMiscCfgSplitRangeBottomMax,*** NO EQUIVALENT IN 5.2 ***
textMiscCfgSplitRangeTopLabel,*** NO EQUIVALENT IN 5.2 ***
textMiscCfgSplitRangeTopMin,*** NO EQUIVALENT IN 5.2 ***
textMiscCfgSplitRangeTopMax,*** NO EQUIVALENT IN 5.2 ***
textButtonCfgMainMach,*** NO EQUIVALENT IN 5.2 ***
textButtonCfgMainLang,*** NO EQUIVALENT IN 5.2 ***
textButtonCfgMainPls,*** NO EQUIVALENT IN 5.2 ***
textButtonCfgMainPlt,*** NO EQUIVALENT IN 5.2 ***
textButtonCfgMainProc,*** NO EQUIVALENT IN 5.2 ***
textButtonCfgMainDonor,*** NO EQUIVALENT IN 5.2 ***
textButtonCfgMainPrio,*** NO EQUIVALENT IN 5.2 ***
textButtonCfgMainRbc,*** NO EQUIVALENT IN 5.2 ***
textButtonLabelCfgLeftLangCritOrGlob,*** NO EQUIVALENT IN 5.2 ***
textListboxItemCfgRbcUnitsCrit,*** NO EQUIVALENT IN 5.2 ***
textListboxItemCfgRbcUnitsHemoglobin,*** NO EQUIVALENT IN 5.2 ***
textCfgRowLabelCfgPrio16,*** NO EQUIVALENT IN 5.2 ***
textCfgRowLabelCfgPrio17,*** NO EQUIVALENT IN 5.2 ***
textCfgRowLabelCfgPrio18,*** NO EQUIVALENT IN 5.2 ***
textCfgRowLabelCfgPrio19,*** NO EQUIVALENT IN 5.2 ***
textCfgRowLabelCfgPrio20,*** NO EQUIVALENT IN 5.2 ***
textListboxItemCfgAdjNoPlatelets,*** NO EQUIVALENT IN 5.2 ***
textListboxItemCfgAdjNoPlama,*** NO EQUIVALENT IN 5.2 ***
textListboxItemCfgAdjNoRbcs,*** NO EQUIVALENT IN 5.2 ***
textEmptyFormatAlarmVersionLocation,*** NO EQUIVALENT IN 5.2 ***
textStatDoseRangeError,*** NO EQUIVALENT IN 5.2 ***
textDataLabelDonDlHgb,*** NO EQUIVALENT IN 5.2 ***
textDataUnitsDonDlHemoglobin,*** NO EQUIVALENT IN 5.2 ***
textButtonCfgDrbcVol,*** NO EQUIVALENT IN 5.2 ***
textButtonCfgMainVolLim,*** NO EQUIVALENT IN 5.2 ***
TEXT_CFG_SHOW_RESIDUAL_LOSS,*** NO EQUIVALENT IN 5.2 ***
textButtonLabelCfgLeftProcPlsRinseback,*** NO EQUIVALENT IN 5.2 ***
textButtonLabelCfgLeftProcSalineRinseback,*** NO EQUIVALENT IN 5.2 ***
textMiscCfrDonInfoHgb,*** NO EQUIVALENT IN 5.2 ***
textDataUnitsCfrHgb,*** NO EQUIVALENT IN 5.2 ***
textStatSalinePrime,*** NO EQUIVALENT IN 5.2 ***
textStatUnscheduledPurge,*** NO EQUIVALENT IN 5.2 ***
textMiscInstructionDispCloseClamp,*** NO EQUIVALENT IN 5.2 ***
textButtonLabelCfgTopDonVolLimBodyVolUnits,*** NO EQUIVALENT IN 5.2 ***
textDataLabelRs2Rbc2Vol,*** NO EQUIVALENT IN 5.2 ***
textEmptyFormatRs2DatRasVol,*** NO EQUIVALENT IN 5.2 ***
textDataUnitsRs2RasVol,*** NO EQUIVALENT IN 5.2 ***
textDataLabelRs2RasVolSplitLayout,*** NO EQUIVALENT IN 5.2 ***
textDataLabelRs2Ras2VolSplitLayout,*** NO EQUIVALENT IN 5.2 ***
textMiscLabelRs2PlasProdSplitLayout,*** NO EQUIVALENT IN 5.2 ***
textDataLabelRs2PlasAcSplitLayout,*** NO EQUIVALENT IN 5.2 ***
textDataLabelRs2RbcAcSplitLayout,*** NO EQUIVALENT IN 5.2 ***
textDataLabelRs2Rbc2AcSplitLayout,*** NO EQUIVALENT IN 5.2 ***
textEmptyFormatRs2DatPlsVolSplitLayout,*** NO EQUIVALENT IN 5.2 ***
textEmptyFormatRs2DatPlsAcSplitLayout,*** NO EQUIVALENT IN 5.2 ***
textEmptyFormatRs2DatRbcVolSplitLayout,*** NO EQUIVALENT IN 5.2 ***
textEmptyFormatRs2DatRbc2VolSplitLayout,*** NO EQUIVALENT IN 5.2 ***
textEmptyFormatRs2DatRbcAcSplitLayout,*** NO EQUIVALENT IN 5.2 ***
textEmptyFormatRs2DatRbc2AcSplitLayout,*** NO EQUIVALENT IN 5.2 ***
textDataUnitsRs2PlasVolSplitLayout,*** NO EQUIVALENT IN 5.2 ***
TEXT_RS2UNIT_PLASMA_VOLUME2_SPLIT_LAYOUT,*** NO EQUIVALENT IN 5.2 ***
textDataUnitsRs2PlasAcSplitLayout,*** NO EQUIVALENT IN 5.2 ***
textDataUnitsRs2RbcVolSplitLayout,*** NO EQUIVALENT IN 5.2 ***
textDataUnitsRs2Rbc2VolSplitLayout,*** NO EQUIVALENT IN 5.2 ***
textDataUnitsRs2RbcAcSplitLayout,*** NO EQUIVALENT IN 5.2 ***
textDataUnitsRs2Rbc2AcSplitLayout,*** NO EQUIVALENT IN 5.2 ***
textDataLabelRs2PlasVolSplitLayout,*** NO EQUIVALENT IN 5.2 ***
textDataLabelRs2RbcVolSplitLayout,*** NO EQUIVALENT IN 5.2 ***
textDataLabelRs2Rbc2VolSplitLayout,*** NO EQUIVALENT IN 5.2 ***
textEmptyFormatRs2DatRbcRasSplitLayout,*** NO EQUIVALENT IN 5.2 ***
textEmptyFormatRs2DatRbc2RasSplitLayout,*** NO EQUIVALENT IN 5.2 ***
textDataUnitsRs2RasVolSplitLayout,*** NO EQUIVALENT IN 5.2 ***
textDataUnitsRs2Ras2VolSplitLayout,*** NO EQUIVALENT IN 5.2 ***
textStatAlarmAcStilNotDetected,*** NO EQUIVALENT IN 5.2 ***
textStatAlarmPtfPressureHighFailure,*** NO EQUIVALENT IN 5.2 ***
textStatAlarmPtfPressureHigh,*** NO EQUIVALENT IN 5.2 ***
textStatAlarmCpsHighAasP2Ok,*** NO EQUIVALENT IN 5.2 ***
textStatAlarmCpsHighRbcCollect,*** NO EQUIVALENT IN 5.2 ***
textStatAlarmCpsRangeErrorSetLoad,*** NO EQUIVALENT IN 5.2 ***
textStatAlarmPtfPrimeError,*** NO EQUIVALENT IN 5.2 ***
textStatAlarmCrossoverClampClosureError,*** NO EQUIVALENT IN 5.2 ***
textStatAlarmInletPressureFailure05,*** NO EQUIVALENT IN 5.2 ***
textStatAlarmGenericPltContam,*** NO EQUIVALENT IN 5.2 ***
textStatAlarmHemolysisDetected,*** NO EQUIVALENT IN 5.2 ***
textStatAlarmApsHighAasP2Ok,*** NO EQUIVALENT IN 5.2 ***
textStatAlarmApsHighPtf,*** NO EQUIVALENT IN 5.2 ***
textStatAlarmRasPrimeLate,*** NO EQUIVALENT IN 5.2 ***
textStatAlarmRasPrimeEarly,*** NO EQUIVALENT IN 5.2 ***
textStatAlarmRasEmpty,*** NO EQUIVALENT IN 5.2 ***
textStatAlarmSafetyNotResponding,*** NO EQUIVALENT IN 5.2 ***
textAlarmBodyNoGraphicAcStillNotDetected,*** NO EQUIVALENT IN 5.2 ***
textAlarmBodyNoGraphicCpsHigh03,*** NO EQUIVALENT IN 5.2 ***
textAlarmBodyNoGraphicPtfPressureHigh,*** NO EQUIVALENT IN 5.2 ***
textAlarmBodyNoGraphicCpsHighAasP2Ok,*** NO EQUIVALENT IN 5.2 ***
textAlarmBodyNoGraphicCpsHighRbcCollect,*** NO EQUIVALENT IN 5.2 ***
textAlarmBodyNoGraphicCpsHighRbcCollectProd1,*** NO EQUIVALENT IN 5.2 ***
textAlarmBodyNoGraphicCpsRangeAtSetLoad,*** NO EQUIVALENT IN 5.2 ***
textAlarmBodyNoGraphicDrawCycleShortNoClamp,*** NO EQUIVALENT IN 5.2 ***
textAlarmBodyNoGraphicDrawCycleShortOneClamp,*** NO EQUIVALENT IN 5.2 ***
textAlarmBodyNoGraphicDrawCycleShortThreeClamp,*** NO EQUIVALENT IN 5.2 ***
textAlarmBodyNoGraphicPltWbcContamination,*** NO EQUIVALENT IN 5.2 ***
textAlarmBodyNoGraphicHemolysisDetected,*** NO EQUIVALENT IN 5.2 ***
textAlarmBodyNoGraphicLeakDetected,*** NO EQUIVALENT IN 5.2 ***
textAlarmBodyNoGraphicApsHighAasP2Ok,*** NO EQUIVALENT IN 5.2 ***
textAlarmBodyNoGraphicRasPrimeLate,*** NO EQUIVALENT IN 5.2 ***
textAlarmBodyNoGraphicRasPrimeEarly,*** NO EQUIVALENT IN 5.2 ***
textAlarmBodyNoGraphicRefMismatchDispTest,*** NO EQUIVALENT IN 5.2 ***
textAlarmBodyNoGraphicResDrawNoClamp,*** NO EQUIVALENT IN 5.2 ***
textAlarmBodyNoGraphicResDrawOneClamp,*** NO EQUIVALENT IN 5.2 ***
textAlarmBodyNoGraphicResDrawRbcPlNoClamp,*** NO EQUIVALENT IN 5.2 ***
textAlarmBodyNoGraphicResDrawRbcPlOneClamp,*** NO EQUIVALENT IN 5.2 ***
textAlarmBodyNoGraphicResDrawRbcPlThreeClamp,*** NO EQUIVALENT IN 5.2 ***
textAlarmBodyNoGraphicResReturnNoClamp,*** NO EQUIVALENT IN 5.2 ***
textAlarmBodyNoGraphicResReturnOneClamp,*** NO EQUIVALENT IN 5.2 ***
textAlarmBodyNoGraphicResReturnThreeClamp,*** NO EQUIVALENT IN 5.2 ***
textAlarmBodyNoGraphicSafetyNotResponding,*** NO EQUIVALENT IN 5.2 ***
textAlarmBodyWithGraphicCpsHighNoClamp,*** NO EQUIVALENT IN 5.2 ***
textAlarmBodyWithGraphicCpsHighOneClamp00,*** NO EQUIVALENT IN 5.2 ***
textAlarmBodyWithGraphicCpsHighOneClamp04,*** NO EQUIVALENT IN 5.2 ***
textAlarmBodyWithGraphicCpsHighThreeClamp00,*** NO EQUIVALENT IN 5.2 ***
textAlarmBodyWithGraphicCpsHighThreeClamp04,*** NO EQUIVALENT IN 5.2 ***
textAlarmBodyWithGraphicPtfPressureHigh,*** NO EQUIVALENT IN 5.2 ***
textAlarmBodyWithGraphicCpsPtfPrimeTest,*** NO EQUIVALENT IN 5.2 ***
textAlarmBodyWithGraphicCrossoverOpen,*** NO EQUIVALENT IN 5.2 ***
textAlarmBodyWithGraphicDrawCycleShortOneClamp,*** NO EQUIVALENT IN 5.2 ***
textAlarmBodyWithGraphicDrawCycleShortThreeClamp,*** NO EQUIVALENT IN 5.2 ***
textAlarmBodyWithGraphicDrbcAasSplit,*** NO EQUIVALENT IN 5.2 ***
textAlarmBodyWithGraphicDrbcPtfSplit,*** NO EQUIVALENT IN 5.2 ***
textAlarmBodyWithGraphicPressurizeInletFailure05,*** NO EQUIVALENT IN 5.2 ***
textAlarmBodyWithGraphicPressurizeInletFailure06,*** NO EQUIVALENT IN 5.2 ***
textAlarmBodyWithGraphicPressurizeInletFailureCrossover,*** NO EQUIVALENT IN 5.2 ***
textAlarmBodyWithGraphicPressurizeInletFailureCassette,*** NO EQUIVALENT IN 5.2 ***
textAlarmBodyWithGraphicApsHighPtf,*** NO EQUIVALENT IN 5.2 ***
textAlarmBodyWithGraphicRasEmpty,*** NO EQUIVALENT IN 5.2 ***
textAlarmBodyWithGraphicResDrawAlert1Clamp04,*** NO EQUIVALENT IN 5.2 ***
textAlarmBodyWithGraphicResDrawAlert3Clamp04,*** NO EQUIVALENT IN 5.2 ***
textAlarmBodyWithGraphicResReturn1Clamp,*** NO EQUIVALENT IN 5.2 ***
textAlarmBodyWithGraphicResReturn3Clamp,*** NO EQUIVALENT IN 5.2 ***
textAlarmBodyWithGraphicReturnShortNoClamp,*** NO EQUIVALENT IN 5.2 ***
textAlarmBodyWithGraphicReturnShortOneClamp00,*** NO EQUIVALENT IN 5.2 ***
textAlarmBodyWithGraphicReturnShortOneClamp01,*** NO EQUIVALENT IN 5.2 ***
textAlarmBodyWithGraphicReturnShortThreeClamp00,*** NO EQUIVALENT IN 5.2 ***
textAlarmBodyWithGraphicReturnShortThreeClamp01,*** NO EQUIVALENT IN 5.2 ***
